id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23842744,"Spacious, quiet home 10mins to Coolangatta beach.",179044926,Shannon,,TWEED SHIRE COUNCIL,-28.21958,153.52356,Entire home/apt,400,7,0,,,1,153
23843472,Blue Seas Studio,110245601,Roxy,,BALLINA SHIRE COUNCIL,-28.80651,153.59786,Entire home/apt,79,2,77,2019-05-22,5.46,1,281
23843744,"The Altar, Beautiful apartment near festival site.",29410406,Alice,,BYRON SHIRE COUNCIL,-28.51689,153.53277,Entire home/apt,120,2,32,2019-05-03,2.22,2,54
23859031,Seaside Townhouse,179230505,Karen,,TWEED SHIRE COUNCIL,-28.28544,153.57649,Private room,199,7,0,,,1,0
23859449,Private Cottage in the heart of Byron Bay,492915,Hilary,,BYRON SHIRE COUNCIL,-28.64637,153.60853,Entire home/apt,295,2,25,2019-05-26,1.78,6,65
23860542,Boulders Beach House,743997,Laura,,BALLINA SHIRE COUNCIL,-28.82673,153.60345,Entire home/apt,120,2,23,2019-04-28,1.63,1,27
23860649,Eco-friendly Kookaburra Cottage at 'Uralba',179226510,Julie,,KYOGLE COUNCIL,-28.55419,153.07562,Entire home/apt,100,1,50,2019-05-26,3.55,1,325
23861818,Bungalow at Urliup,174985562,Mary,,TWEED SHIRE COUNCIL,-28.28198,153.39106,Entire home/apt,110,1,16,2019-05-05,1.25,1,156
23862321,Urban nature retreat,167068643,Joshua,,BYRON SHIRE COUNCIL,-28.66086,153.61133,Private room,100,4,0,,,2,201
23862862,Relaxing,104735311,Daryl,,TWEED SHIRE COUNCIL,-28.1998,153.5245,Private room,199,1,0,,,1,0
23863449,Byron cute bedroom for 2,12654559,Samantha,,BYRON SHIRE COUNCIL,-28.65074,153.61234,Private room,110,2,12,2019-01-06,0.89,1,51
23867311,The Little Stay/ Rural Stay/ Excellent location,109435026,Kirra,,TWEED SHIRE COUNCIL,-28.40297,153.50229,Entire home/apt,139,2,14,2019-01-02,0.99,1,0
23879852,Beachside haven,179287941,Nathan,,BYRON SHIRE COUNCIL,-28.48986,153.54784,Entire home/apt,110,2,41,2019-05-12,2.91,1,65
23880255,Bedroom in a beautiful huge house with ocean view,119207843,Filipe,,BALLINA SHIRE COUNCIL,-28.80908,153.59357,Private room,75,1,0,,,1,0
23881192,Cabarita Lake Apartments - INDEPENDANT STUDIO,179437694,Dominique,,TWEED SHIRE COUNCIL,-28.32748,153.55953,Entire home/apt,95,1,26,2019-04-28,1.79,2,360
23881786,Bangalow Guesthouse - Mrs Lentaigne's Cottage,179444640,Bangalow,,BYRON SHIRE COUNCIL,-28.68655,153.52696,Private room,175,1,0,,,8,212
23882754,Jade  - Byron Bay Beach retreat,13743583,Melissa,,BYRON SHIRE COUNCIL,-28.63513,153.60145,Entire home/apt,219,2,57,2019-04-26,4.01,4,168
23883048,"The Cottage, Tooheys Mill Farm",5874854,Michael,,BALLINA SHIRE COUNCIL,-28.76586,153.47467,Entire home/apt,126,2,50,2019-05-26,3.85,2,276
23885478,Bam - Byron Bay beach retreat,13743583,Melissa,,BYRON SHIRE COUNCIL,-28.6357,153.60189,Entire home/apt,219,2,58,2019-05-13,4.10,4,169
23901842,LUNA BAY - right in Byron Bay. - NEW LISTING,2706340,Elaine,,BYRON SHIRE COUNCIL,-28.64406,153.6129,Entire home/apt,237,3,62,2019-05-15,4.36,10,134
23902388,Byron Bay Bluesfest Easter,179497567,Sally,,BYRON SHIRE COUNCIL,-28.60732,153.54667,Entire home/apt,800,3,0,,,1,0
23903526,Wolf - Byron Bay Beach retreat,13743583,Melissa,,BYRON SHIRE COUNCIL,-28.63915,153.60334,Entire home/apt,240,2,54,2019-04-22,3.79,4,173
23904706,Relax - Caba Beach Pad,33604161,Keri,,TWEED SHIRE COUNCIL,-28.33798,153.57082,Entire home/apt,79,2,2,2019-01-01,0.39,1,0
23905178,White Hawk House - Byron Bay beach retreat,13743583,Melissa,,BYRON SHIRE COUNCIL,-28.63739,153.60035,Entire home/apt,1200,5,5,2019-01-11,0.64,4,177
23906053,Private Ensuite in Suffolk Park,43569310,Camila,,BYRON SHIRE COUNCIL,-28.68592,153.60391,Entire home/apt,55,1,47,2018-10-21,3.27,1,0
23929649,"Sway, Luxury at Byron Bay",152421180,Byron Bay,,BYRON SHIRE COUNCIL,-28.63973,153.62724,Entire home/apt,1059,1,14,2019-05-18,1.10,18,285
23930715,Byron Beach Home,8212097,Aidan,,BYRON SHIRE COUNCIL,-28.64693,153.62345,Entire home/apt,520,2,0,,,1,0
23943931,"The Happy Farm ""Animal friendly""",25571745,Gerdien & Jamie,,CLARENCE VALLEY COUNCIL,-29.93452,153.06848,Entire home/apt,100,1,1,2018-08-23,0.11,1,0
23944162,Cosy surf house in Byron Bay,86385850,Ebony,,BYRON SHIRE COUNCIL,-28.64797,153.62118,Private room,150,2,0,,,1,0
23944260,"Forest Beach
(Byron Bay)",36481395,Ben,,BYRON SHIRE COUNCIL,-28.68229,153.61527,Entire home/apt,400,2,31,2019-04-26,2.19,1,22
23945043,Bindo's,132852982,Tony,,BALLINA SHIRE COUNCIL,-28.78703,153.59035,Private room,69,1,38,2019-04-26,2.65,2,325
23946212,Rooke Hill Studio,180044045,Averil,,BALLINA SHIRE COUNCIL,-28.80396,153.43631,Entire home/apt,130,1,29,2019-05-18,2.05,1,99
23946621,Bangalay Haven,40917343,Margaret,,BYRON SHIRE COUNCIL,-28.69042,153.51533,Entire home/apt,209,3,21,2019-01-05,1.49,1,0
23950193,BAY bungalow ~ brand NEW retro design modern love,1359080,Nikki,,BYRON SHIRE COUNCIL,-28.63428,153.58657,Entire home/apt,95,3,39,2019-05-06,2.77,2,257
23964156,24 Lagoon Road Beach House,35917499,Kingscliff Sales And Rentals,,TWEED SHIRE COUNCIL,-28.20516,153.56781,Entire home/apt,362,1,3,2018-11-18,0.27,42,168
23965240,KINGSCLIFF PENTHOUSE + ROOFTOP JACUZZI BALE 1322,14817888,Janene,,TWEED SHIRE COUNCIL,-28.27632,153.57752,Entire home/apt,695,5,0,,,36,246
23966215,KINGSCLIFF MINI PENTHOUSE SUITE 1320,14817888,Janene,,TWEED SHIRE COUNCIL,-28.27714,153.57586,Entire home/apt,331,5,1,2018-08-08,0.10,36,273
23966274,Comfy family home,180237432,Janelle,,BALLINA SHIRE COUNCIL,-28.81936,153.41761,Private room,51,1,92,2019-05-20,6.42,2,360
23966482,Barefoot Bungalow - Beachfront Byron Bay,180239404,Kim And Adam,,BYRON SHIRE COUNCIL,-28.64207,153.61648,Entire home/apt,799,3,34,2019-05-05,2.41,1,329
23982498,Vintage Caravan/Unique Cottage in Byron Hinterland,6303277,Jen,,BYRON SHIRE COUNCIL,-28.60392,153.5183,Entire home/apt,79,1,80,2019-05-14,5.63,7,340
23984416,Lakeside living at its best,27681715,Lesley,,BALLINA SHIRE COUNCIL,-28.84997,153.58219,Entire home/apt,126,2,6,2018-12-23,0.48,1,0
23994303,A PERFECT STAY - Barefoot at Broken,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.7005,153.61054,Entire home/apt,2053,3,0,,,114,210
23995612,Private Bungalow in Brunswick Heads,180547019,Bindia,,BYRON SHIRE COUNCIL,-28.54344,153.54619,Entire home/apt,191,3,0,,,1,0
23997335,Bruns Beach House,16885751,George & Kylie,,BYRON SHIRE COUNCIL,-28.54426,153.54873,Entire home/apt,195,3,37,2019-05-24,2.66,1,274
23997491,Entire House - 6 mins to Splendour Festival Site,179468051,Henriette,,BYRON SHIRE COUNCIL,-28.52386,153.53941,Entire home/apt,650,3,1,2018-04-02,0.07,1,0
23999601,Cute beach flat,180357123,Megan,,BYRON SHIRE COUNCIL,-28.65073,153.62227,Entire home/apt,150,2,1,2018-04-02,0.07,1,0
24001692,Rosie’s Rest 3 camping,3712701,Janet,,TWEED SHIRE COUNCIL,-28.23585,153.46241,Entire home/apt,25,1,13,2019-01-31,1.00,2,145
24005966,Cozy Byron Bay House,175553311,Alejandra,,BYRON SHIRE COUNCIL,-28.64825,153.62124,Entire home/apt,520,2,0,,,1,0
24006005,Suffolk Beach House,63287875,Brea,,BYRON SHIRE COUNCIL,-28.68647,153.61201,Private room,202,2,2,2018-05-06,0.14,1,0
24007466,Nimbin Mountain View Town House,180657397,Mark,,LISMORE CITY COUNCIL,-28.59679,153.22606,Entire home/apt,69,2,24,2019-05-19,2.99,1,88
24020298,Yamba Townhouse,31188797,Nava,,CLARENCE VALLEY COUNCIL,-29.43784,153.35641,Entire home/apt,199,3,5,2019-01-27,0.36,7,355
24020611,45/5 Hill St Beachside Split level river view,156394978,Bella Mare Apartments,,TWEED SHIRE COUNCIL,-28.168,153.54429,Entire home/apt,189,3,5,2019-04-14,0.38,5,228
24024214,Peaceful style and comfort in Beautiful Brunz!,20904425,George And Fay,,BYRON SHIRE COUNCIL,-28.54435,153.5468,Entire home/apt,90,1,52,2019-05-05,3.71,1,163
24024289,Private room in Uki at Nullum Gums,46448204,Francoise,,TWEED SHIRE COUNCIL,-28.40006,153.35356,Private room,65,1,27,2019-04-21,2.00,1,177
24024310,Beach Bungalow,21615162,Ulrike & Richard,,BYRON SHIRE COUNCIL,-28.68216,153.61443,Entire home/apt,126,4,30,2019-05-12,2.34,1,298
24026353,Bohemia - Beachside Haven,175401126,Carolyn,,BYRON SHIRE COUNCIL,-28.68406,153.613,Entire home/apt,260,2,36,2019-05-05,2.89,1,64
24027588,Exclusive Rain forest apartment,180831475,Peter,,BYRON SHIRE COUNCIL,-28.69791,153.49094,Entire home/apt,140,2,63,2019-05-22,4.47,1,7
24038398,The Barn Byron Bay Hinterland,118575483,Amanda,,BYRON SHIRE COUNCIL,-28.70387,153.55153,Entire home/apt,300,2,13,2019-01-12,0.92,1,351
24043594,Glamping near byron bay,8190283,Arianne,,BYRON SHIRE COUNCIL,-28.51716,153.53491,Private room,49,1,7,2019-04-20,0.49,2,364
24045666,Nimbin Rocks Retreat (Queen room),171037018,David,,LISMORE CITY COUNCIL,-28.61642,153.21675,Private room,110,1,2,2019-01-03,0.25,3,363
24045696,Nimbin Rocks Retreat (Studio),171037018,David,,LISMORE CITY COUNCIL,-28.61659,153.21573,Private room,130,1,1,2018-12-22,0.19,3,335
24045724,Nimbin Rocks Retreat (twin single beds),171037018,David,,LISMORE CITY COUNCIL,-28.61688,153.21651,Private room,110,1,0,,,3,363
24048521,Oasis 3 Yamba,161080313,Maxine & Craigh,,CLARENCE VALLEY COUNCIL,-29.43962,153.34485,Private room,85,1,21,2019-05-04,4.09,3,0
24049111,Mullum Retreat,8060283,Jacquelyn,,BYRON SHIRE COUNCIL,-28.55905,153.4764,Entire home/apt,88,60,8,2018-08-05,0.62,1,0
24049191,"Private room, beachside Suffolk Park",9549675,Rae,,BYRON SHIRE COUNCIL,-28.69072,153.61032,Private room,100,1,4,2019-04-22,0.28,1,0
24049327,Large Private Room on 10 Acre Bush Property,71385294,Rire,,BYRON SHIRE COUNCIL,-28.56666,153.45197,Private room,69,2,1,2018-04-01,0.07,3,91
24052064,Suffolk Palms @ Byron,181029441,Jaq & Sam,,BYRON SHIRE COUNCIL,-28.68567,153.60787,Entire home/apt,181,2,46,2019-05-05,3.29,1,143
24063827,Pottsville NSW Beachside Oasis,66002599,Rich,,TWEED SHIRE COUNCIL,-28.41418,153.55945,Entire home/apt,500,7,2,2019-01-03,0.39,1,269
24065183,Eternity beach house,21438832,Marie,,BYRON SHIRE COUNCIL,-28.63184,153.59702,Entire home/apt,950,5,2,2018-10-30,0.22,1,283
24065735,CEDIA at Byron Bay Hinterland,34243381,Cedia,,BYRON SHIRE COUNCIL,-28.70919,153.52168,Entire home/apt,1100,5,0,,,1,341
24067325,LUXICO | Possum Hill - 2min drive from Bangalow,174307905,Luxico Byron Bay,,BYRON SHIRE COUNCIL,-28.66958,153.52288,Entire home/apt,1547,3,0,,,33,73
24082687,Pelican's Rest,170704524,Liz,,CLARENCE VALLEY COUNCIL,-29.87322,153.2647,Entire home/apt,100,3,9,2019-04-13,0.90,1,142
24086709,Cosy new studio in lush garden,7487925,Sangeet E.,,BYRON SHIRE COUNCIL,-28.68541,153.59847,Entire home/apt,75,2,0,,,1,19
24120523,Beachfront on Eclipse,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.30161,153.57376,Entire home/apt,451,3,3,2018-11-04,0.39,32,352
24137369,OneZeroSeven - Child friendly,66264821,Amanda,,BYRON SHIRE COUNCIL,-28.65594,153.61725,Entire home/apt,323,3,36,2019-05-19,3.09,1,264
24139672,Hear the Surf from a Tropical-Style House near Tallow Beach,162013410,Jayme,,BYRON SHIRE COUNCIL,-28.66478,153.6167,Entire home/apt,279,1,29,2019-04-14,2.17,3,249
24141585,Rosewood Beach House,22731793,Lisa,,TWEED SHIRE COUNCIL,-28.32934,153.56834,Entire home/apt,430,5,0,,,1,0
24163768,Amazing Farm Cottage - Byron Bay,46502117,Angela,,BYRON SHIRE COUNCIL,-28.67607,153.57773,Entire home/apt,245,1,1,2018-07-01,0.09,3,14
24163860,Byron Bay Farm Cottages - Brilliant for families!,46502117,Angela,,BYRON SHIRE COUNCIL,-28.6764,153.57945,Entire home/apt,279,1,3,2018-12-20,0.29,3,198
24163994,Banora Point close to everything,119557068,Christine,,TWEED SHIRE COUNCIL,-28.21617,153.54945,Private room,42,1,88,2019-05-28,6.42,2,152
24164814,Simply Bruns,106329043,North Coast Lifestyle Properties,,BYRON SHIRE COUNCIL,-28.53943,153.54631,Entire home/apt,245,3,4,2019-05-20,0.48,47,254
24165312,Canopy 2,16160864,Destination Byron,,BYRON SHIRE COUNCIL,-28.64217,153.6056,Entire home/apt,380,3,10,2019-03-31,0.99,33,244
24172022,Boulders Beach Farm House,29187972,Joanna,,BALLINA SHIRE COUNCIL,-28.81952,153.5942,Entire home/apt,875,2,17,2019-04-28,1.89,2,159
24185344,The Boathouse: Luxury 5-star accomodation in Yamba,29892941,Irene And Lionel,,CLARENCE VALLEY COUNCIL,-29.43587,153.35585,Entire home/apt,258,1,23,2019-05-13,1.77,1,234
24206113,"HEAR THE SURF, WALK TO TALLOW! UNIQUE 2BR HOME!",162013410,Jayme,,BYRON SHIRE COUNCIL,-28.66492,153.61516,Entire home/apt,250,1,8,2019-05-12,0.58,3,232
24210146,Minnie Water Beach House (27 Waratah Cres),182513537,Bon,,CLARENCE VALLEY COUNCIL,-29.77428,153.29745,Entire home/apt,250,3,3,2019-04-19,0.23,1,323
24210306,Pacifica - Luxury house with swimming pool,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64142,153.60364,Entire home/apt,1500,3,2,2019-01-20,0.21,59,322
24234119,TORAJA LUXURY - Byron Bay Australia,5293297,Sarah,,BALLINA SHIRE COUNCIL,-28.73975,153.54137,Entire home/apt,599,3,0,,,3,334
24254885,Hoop Pine Cabin,16160864,Destination Byron,,BYRON SHIRE COUNCIL,-28.67199,153.5916,Entire home/apt,250,2,2,2019-04-22,0.15,33,270
24288111,Byron Pepper,6948467,Kim,,BYRON SHIRE COUNCIL,-28.68628,153.60506,Entire home/apt,181,3,2,2019-04-23,0.39,8,360
24289446,Rainforest studio,107005534,Sonja,,BYRON SHIRE COUNCIL,-28.66022,153.59244,Private room,150,1,3,2019-01-12,0.43,2,0
24295092,The Pelican House,34553613,Kim,,BYRON SHIRE COUNCIL,-28.68213,153.61401,Entire home/apt,715,7,4,2019-01-19,0.37,1,0
24296293,Pinnacle View Studio,44875157,Piers,,TWEED SHIRE COUNCIL,-28.39914,153.1573,Entire home/apt,120,1,70,2019-05-26,5.08,2,361
24313347,Between Beaches Banora- studio,12244421,Angela,,TWEED SHIRE COUNCIL,-28.21669,153.54986,Private room,61,1,37,2019-05-10,2.78,1,76
24336293,Aqua,133445462,Holiday Property Manager,,BALLINA SHIRE COUNCIL,-28.80124,153.59585,Entire home/apt,316,3,9,2019-02-17,1.18,19,254
24338768,Brooms Head Beach Cottage,126731021,Travis,,CLARENCE VALLEY COUNCIL,-29.60719,153.3333,Entire home/apt,100,2,24,2019-04-22,1.79,2,205
24341933,Koomerang,39083930,Kirsten,,TWEED SHIRE COUNCIL,-28.42886,153.30658,Private room,199,1,0,,,4,161
24356140,Perfect Location in Byron Bay!,79232443,Jessica,,BYRON SHIRE COUNCIL,-28.64766,153.61504,Private room,79,2,0,,,1,0
24357472,Cosy Home Two Minute Walk From the Beach,123953419,Meredith,,BALLINA SHIRE COUNCIL,-28.86979,153.58705,Entire home/apt,116,2,43,2019-05-26,5.47,1,133
24358232,Garden Room 1,183810928,Isabel,,BYRON SHIRE COUNCIL,-28.64205,153.60955,Private room,289,2,0,,,6,0
24359114,Garden Room 2,183810928,Isabel,,BYRON SHIRE COUNCIL,-28.64255,153.60797,Private room,289,2,0,,,6,0
24360051,Deluxe Room 3,183810928,Isabel,,BYRON SHIRE COUNCIL,-28.6403,153.60859,Private room,279,2,0,,,6,231
24360122,Deluxe Room 4,183810928,Isabel,,BYRON SHIRE COUNCIL,-28.64026,153.60991,Private room,279,2,0,,,6,231
24360167,The Grand Suite,183810928,Isabel,,BYRON SHIRE COUNCIL,-28.64025,153.60966,Private room,449,2,0,,,6,232
24360517,Superior Suite 6,183810928,Isabel,,BYRON SHIRE COUNCIL,-28.64175,153.60823,Private room,349,2,0,,,6,286
24377057,"Mika's Paradise- Resort Style Luxury, Byron bay",40537692,Einav,,BYRON SHIRE COUNCIL,-28.63959,153.55573,Entire home/apt,500,7,0,,,2,271
24377828,Studio C,21574114,Rozlyn,,BYRON SHIRE COUNCIL,-28.65669,153.62096,Entire home/apt,136,1,1,2018-05-07,0.08,1,56
24378049,Koomerang,39083930,Kirsten,,TWEED SHIRE COUNCIL,-28.42894,153.30625,Private room,199,1,0,,,4,157
24382183,Newrybar Hinterland Retreat,88358424,Bebby,,BALLINA SHIRE COUNCIL,-28.71293,153.54099,Entire home/apt,191,2,2,2018-05-07,0.15,1,0
24397795,The Pocket Cottage,25471409,Murray,,BYRON SHIRE COUNCIL,-28.50381,153.48463,Entire home/apt,155,1,2,2018-10-14,0.25,1,0
24402284,Shoals End,134979393,James,,TWEED SHIRE COUNCIL,-28.24949,153.56724,Entire home/apt,181,2,0,,,1,0
24414907,"Blue Fig Cottage, Eco-Luxe, Byron Hinterland",54911380,Fraser,,LISMORE CITY COUNCIL,-28.6113,153.36635,Entire home/apt,290,2,7,2019-04-24,1.00,4,329
24431504,Tranquil Beach Cottage Byron Bay,24052820,Joanne,,BYRON SHIRE COUNCIL,-28.49574,153.54678,Entire home/apt,181,1,6,2019-04-22,1.21,2,144
24432164,Luscious cottage studio,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66568,153.58731,Private room,235,1,0,,,7,327
24432166,Comfy and cosy queen room,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66523,153.5858,Private room,185,1,0,,,7,328
24432167,Spacious King Room with Mountain views,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66652,153.58737,Private room,215,1,0,,,7,334
24432169,King deluxe spa room,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66524,153.58593,Private room,235,1,0,,,7,310
24432170,Stunning garden villa,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66643,153.58585,Private room,290,1,0,,,7,298
24432173,Magic mountain view Studio with Spabath,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66697,153.58595,Private room,290,1,0,,,7,305
24432421,Private One Bedroom cottage,184314463,Cape Byron Retreat,,BYRON SHIRE COUNCIL,-28.66508,153.58593,Private room,290,1,0,,,7,315
24433080,Dbah Unit 13 - On the hill with 180 degree views overlooking Rainbow Bay Coolangatta and Tweed Heads,155962205,RBR Holidays,,TWEED SHIRE COUNCIL,-28.16737,153.54991,Entire home/apt,313,3,2,2019-01-04,0.35,43,307
24433107,Super Luxe Scandi style home with private pool,380361,Clare,,BYRON SHIRE COUNCIL,-28.65779,153.61347,Entire home/apt,250,2,20,2019-05-22,2.10,4,241
24437523,Tropical beachside villa,11643301,Michael,,TWEED SHIRE COUNCIL,-28.2001,153.56677,Entire home/apt,84,2,30,2019-05-04,2.28,1,201
24453196,Pottsville's Koala Beach Haven | Close to Beaches,184685797,Aidan & Michelle,,TWEED SHIRE COUNCIL,-28.3692,153.56007,Entire home/apt,139,2,36,2019-04-17,4.01,1,0
24454082,The Dairy Bales: beautiful views and breakfast,184695172,Margy,,LISMORE CITY COUNCIL,-28.73642,153.39647,Entire home/apt,165,1,50,2019-05-26,5.54,1,72
24498146,Boho Beach Pad,61613357,Kristie,,BYRON SHIRE COUNCIL,-28.49509,153.54228,Entire home/apt,650,3,1,2018-07-22,0.10,2,62
24499424,LUXICO | Belle Helena - resort style home,174307905,Luxico Byron Bay,,BYRON SHIRE COUNCIL,-28.66053,153.57628,Entire home/apt,2578,3,1,2018-07-16,0.09,33,340
24506209,Elevation Byron Bay,185129060,Sammy,,BYRON SHIRE COUNCIL,-28.67975,153.60279,Entire home/apt,650,5,1,2018-12-28,0.20,1,302
24507030,"Stylish, modern and welcoming",126731021,Travis,,TWEED SHIRE COUNCIL,-28.42105,153.52606,Private room,199,1,2,2018-07-22,0.19,2,176
24508676,Garden getaway close to Lismore and Bangalow.,32547697,Maureen,,LISMORE CITY COUNCIL,-28.76818,153.34054,Entire home/apt,85,1,28,2019-05-19,2.20,1,308
24525724,The Annexe @ Dillons View-Your Home away from Home,25781546,Alex,,BALLINA SHIRE COUNCIL,-28.84298,153.46481,Entire home/apt,100,2,20,2019-05-10,1.95,1,298
24525992,room in Uki village,185276984,Lissia,,TWEED SHIRE COUNCIL,-28.41283,153.33989,Private room,71,1,0,,,1,1
24527018,Mojud - A living space concept on wheels,1813242,Tobi,,BYRON SHIRE COUNCIL,-28.6541,153.6191,Entire home/apt,133,1,0,,,1,270
24535238,Wheelchair accessible modern house near beaches,178671620,Carol,,RICHMOND VALLEY COUNCIL,-29.11826,153.42571,Entire home/apt,100,3,2,2019-02-07,0.29,1,237
24542241,White Rooms,185394846,Tracey,,BYRON SHIRE COUNCIL,-28.66372,153.60809,Entire home/apt,175,2,58,2019-05-26,5.23,2,61
24543628,Beachside Villa - Tallow Beach,10306459,Jane,,BYRON SHIRE COUNCIL,-28.68693,153.61014,Entire home/apt,110,3,11,2019-02-26,0.90,3,54
24543669,Lazy Daze,146674702,Linda,,CLARENCE VALLEY COUNCIL,-29.40818,153.35572,Entire home/apt,110,2,23,2019-05-26,2.07,1,337
24544115,Garden Lodge 1 night,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85181,153.25841,Private room,150,1,1,2018-12-23,0.19,34,327
24544155,Garden Lodge 2 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.8518,153.25697,Private room,150,1,1,2019-02-23,0.31,34,327
24544171,Garden Lodge 3 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85273,153.25817,Private room,150,1,0,,,34,334
24544197,Garden Lodge 6 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85167,153.25836,Private room,150,1,0,,,34,334
24544225,Garden Lodge 4 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85304,153.25732,Private room,150,1,0,,,34,334
24544244,Garden Lodge 5 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85351,153.25735,Private room,150,1,0,,,34,334
24544255,Riverview Lodge 1 night,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85141,153.25849,Private room,181,1,1,2018-11-03,0.14,34,321
24544294,Riverview Lodge 3 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85279,153.25676,Private room,181,1,0,,,34,328
24544332,Riverview Lodge 2 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85165,153.25817,Private room,181,1,0,,,34,321
24544365,Riverview Lodge 4 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85186,153.25813,Private room,181,1,0,,,34,328
24544387,Riverview Lodge 6 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85188,153.25656,Private room,181,1,0,,,34,328
24544422,Riverview Lodge 7 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85157,153.25642,Private room,181,1,0,,,34,328
24544457,Riverview Lodge 5 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.8512,153.25786,Private room,181,1,0,,,34,328
24544519,Deluxe Riverside Lodge 1 night,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85183,153.25693,Private room,209,1,0,,,34,268
24544840,Wooli River Lodges - Deluxe Riverside Lodge 3 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85275,153.25855,Private room,209,1,0,,,34,272
24544857,Deluxe Riverside Lodge 2 nights,107187265,Diana,,CLARENCE VALLEY COUNCIL,-29.85347,153.25803,Private room,209,1,0,,,34,268
